year,workstat,prestige,divorce,widowed,educ,reg16,babies,preteen,teens,income,region,attend,happy,owngun,tvhours,vhappy,mothfath16,black,gwbush04,female,blackfemale,gwbush00,occattend,regattend,y94,y96,y98,y00,y02,y04,y06,unem10
2006,working parttime,66,yes,yes,16,foreign,2,0,0,NA,e. nor. central,once a year,pretty happy,iap,NA,0,0,0,NA,1,0,NA,0,0,0,0,0,0,0,0,1,1
2006,working fulltime,32,no,iap,15,e. nor. central,0,0,0,$25000 or more,e. nor. central,sevrl times a yr,very happy,iap,NA,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1
2006,working fulltime,66,yes,iap,16,e. nor. central,0,3,0,$25000 or more,e. nor. central,every week,very happy,iap,2,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,NA
2006,working fulltime,65,no,iap,16,e. nor. central,0,0,1,$25000 or more,e. nor. central,every week,very happy,NA,3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2006,keeping house,47,no,iap,13,e. nor. central,0,0,0,$25000 or more,e. nor. central,more thn once wk,pretty happy,iap,2,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,NA
2006,retired,NA,no,NA,12,e. nor. central,0,0,0,$15000 - 19999,e. nor. central,every week,pretty happy,iap,NA,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0
2006,retired,35,no,iap,12,e. nor. central,0,0,0,$25000 or more,e. nor. central,every week,very happy,NA,3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2006,working parttime,34,yes,iap,14,e. nor. central,0,0,0,$25000 or more,e. nor. central,nrly every week,pretty happy,iap,NA,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0
2006,retired,66,yes,iap,18,e. nor. central,0,0,0,$25000 or more,e. nor. central,never,very happy,NA,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2006,school,51,NA,NA,12,e. nor. central,0,0,0,$25000 or more,e. nor. central,lt once a year,very happy,iap,NA,1,1,0,NA,0,0,NA,0,0,0,0,0,0,0,0,1,0
2006,working fulltime,36,NA,iap,14,e. nor. central,0,1,0,$25000 or more,e. nor. central,never,not too happy,iap,NA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2006,working fulltime,51,no,iap,20,e. nor. central,0,2,0,$25000 or more,e. nor. central,nrly every week,pretty happy,NA,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0
2006,retired,66,NA,iap,15,foreign,0,0,0,$8000 to 9999,e. nor. central,never,not too happy,iap,NA,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0
2006,working fulltime,74,no,iap,16,middle atlantic,0,0,0,$25000 or more,e. nor. central,every week,very happy,iap,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2006,working fulltime,65,NA,iap,14,e. nor. central,2,0,0,NA,e. nor. central,every week,pretty happy,NA,2,0,1,0,NA,1,0,1,0,0,0,0,0,0,0,0,1,0
2006,working fulltime,46,NA,NA,12,e. nor. central,0,0,0,$25000 or more,e. nor. central,lt once a year,pretty happy,NA,2,0,0,0,NA,1,0,NA,0,0,0,0,0,0,0,0,1,0
2006,working fulltime,60,no,iap,12,e. nor. central,1,0,0,$25000 or more,e. nor. central,once a year,pretty happy,NA,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2006,keeping house,29,no,iap,12,e. nor. central,2,0,0,$25000 or more,e. nor. central,lt once a year,very happy,iap,1,1,0,0,NA,1,0,NA,0,0,0,0,0,0,0,0,1,NA
2006,working fulltime,49,NA,NA,16,e. nor. central,0,0,0,$25000 or more,e. nor. central,lt once a year,pretty happy,iap,NA,0,1,0,NA,1,0,NA,0,0,0,0,0,0,0,0,1,0
2006,keeping house,51,yes,iap,12,e. nor. central,0,0,1,$25000 or more,e. nor. central,never,very happy,iap,NA,1,1,0,NA,1,0,NA,0,0,0,0,0,0,0,0,1,1
2006,working parttime,44,yes,yes,14,e. nor. central,0,0,0,$25000 or more,e. nor. central,nrly every week,pretty happy,NA,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0
2006,keeping house,43,NA,iap,9,e. nor. central,0,1,0,$25000 or more,e. nor. central,sevrl times a yr,not too happy,yes,NA,0,1,0,0,1,0,NA,1,0,0,0,0,0,0,0,1,0
2006,keeping house,54,yes,iap,13,e. nor. central,0,0,0,$25000 or more,e. nor. central,once a month,pretty happy,iap,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,NA
2006,working fulltime,46,NA,NA,13,e. nor. central,0,1,0,$25000 or more,e. nor. central,once a year,not too happy,NA,4,0,1,0,NA,0,0,NA,0,0,0,0,0,0,0,0,1,1
2006,working parttime,23,NA,NA,13,e. nor. central,0,0,0,$6000 to 6999,e. nor. central,lt once a year,pretty happy,NA,4,0,1,0,0,1,0,NA,0,0,0,0,0,0,0,0,1,1
2006,working fulltime,66,NA,NA,16,e. nor. central,0,0,0,$25000 or more,e. nor. central,sevrl times a yr,pretty happy,NA,1,0,1,0,NA,0,0,NA,1,0,0,0,0,0,0,0,1,0
2006,working fulltime,62,NA,iap,14,e. nor. central,0,0,0,$25000 or more,e. nor. central,lt once a year,pretty happy,yes,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,NA
2006,working fulltime,74,no,iap,14,e. nor. central,0,0,1,$25000 or more,e. nor. central,more thn once wk,pretty happy,NA,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2006,keeping house,28,NA,NA,11,foreign,1,2,1,$15000 - 19999,e. nor. central,2-3x a month,pretty happy,iap,NA,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
2006,other,42,no,NA,12,pacific,0,0,0,$15000 - 19999,e. nor. central,never,not too happy,iap,NA,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1
2006,working fulltime,42,no,iap,17,e. nor. central,1,2,0,$25000 or more,e. nor. central,nrly every week,pretty happy,iap,NA,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0
2006,working fulltime,53,NA,yes,16,e. nor. central,0,0,0,$25000 or more,e. nor. central,sevrl times a yr,very happy,iap,NA,1,0,0,NA,1,0,NA,1,0,0,0,0,0,0,0,1,0
2006,working parttime,42,NA,NA,16,e. nor. central,0,0,0,$8000 to 9999,e. nor. central,more thn once wk,pretty happy,iap,NA,0,1,1,NA,1,1,NA,0,1,0,0,0,0,0,0,1,1
2006,working parttime,41,NA,NA,19,foreign,0,0,0,$6000 to 6999,e. nor. central,2-3x a month,pretty happy,NA,1,0,1,0,NA,0,0,NA,1,0,0,0,0,0,0,0,1,0
2006,working fulltime,42,no,iap,14,e. nor. central,0,0,0,NA,e. nor. central,lt once a year,not too happy,yes,NA,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
2006,retired,23,no,yes,12,e. nor. central,0,0,0,$25000 or more,e. nor. central,more thn once wk,very happy,iap,2,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,NA
2006,working fulltime,66,yes,iap,14,e. nor. central,0,0,0,NA,e. nor. central,once a year,very happy,iap,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,NA
2006,retired,43,no,NA,12,e. nor. central,0,0,0,$20000 - 24999,e. nor. central,more thn once wk,very happy,NA,6,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2006,working fulltime,60,NA,NA,16,e. nor. central,0,1,0,$25000 or more,e. nor. central,lt once a year,pretty happy,yes,8,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,NA
2006,retired,30,yes,iap,12,e. nor. central,0,0,0,$15000 - 19999,e. nor. central,every week,not too happy,yes,NA,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2006,working parttime,22,NA,iap,NA,e. nor. central,0,0,0,$15000 - 19999,e. nor. central,once a year,pretty happy,NA,4,0,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,0
2006,school,28,yes,iap,13,foreign,1,1,1,$25000 or more,pacific,2-3x a month,pretty happy,iap,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,NA
2006,keeping house,NA,NA,NA,2,foreign,1,2,1,$25000 or more,pacific,nrly every week,pretty happy,NA,3,0,1,0,NA,1,0,NA,0,1,0,0,0,0,0,0,1,1
2006,working fulltime,31,NA,iap,15,foreign,2,0,0,$25000 or more,pacific,once a year,pretty happy,NA,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2006,working fulltime,59,no,iap,16,pacific,0,1,1,$25000 or more,pacific,once a month,very happy,iap,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,NA
2006,working fulltime,69,no,iap,17,pacific,0,0,0,$25000 or more,pacific,once a year,pretty happy,iap,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
2006,working parttime,44,no,iap,16,mountain,1,1,0,$25000 or more,pacific,once a year,pretty happy,NA,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2006,working fulltime,49,NA,NA,16,pacific,0,1,0,$25000 or more,pacific,every week,very happy,iap,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,NA
2006,working fulltime,49,yes,iap,14,e. sou. central,1,0,0,$25000 or more,pacific,once a year,pretty happy,yes,NA,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2006,school,57,yes,iap,14,pacific,0,1,0,$25000 or more,pacific,never,pretty happy,yes,5,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,NA
2006,working fulltime,49,NA,NA,12,pacific,0,0,0,$10000 - 14999,pacific,once a year,pretty happy,iap,4,0,0,0,NA,1,0,NA,0,0,0,0,0,0,0,0,1,NA
2006,"unempl, laid off",30,NA,iap,12,pacific,0,0,0,$25000 or more,pacific,never,pretty happy,yes,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,1,1
2006,other,68,no,iap,16,foreign,0,0,0,$25000 or more,pacific,sevrl times a yr,pretty happy,yes,NA,0,1,0,NA,0,0,0,1,0,0,0,0,0,0,0,1,0
2006,working fulltime,36,no,iap,8,foreign,0,0,0,$25000 or more,pacific,2-3x a month,pretty happy,NA,4,0,1,0,NA,0,0,NA,1,0,0,0,0,0,0,0,1,1
2006,working parttime,31,NA,NA,11,pacific,1,0,0,NA,pacific,nrly every week,pretty happy,iap,2,0,1,0,NA,1,0,NA,0,1,0,0,0,0,0,0,1,NA
2006,keeping house,30,no,iap,14,pacific,1,3,0,$25000 or more,pacific,every week,pretty happy,yes,NA,0,1,0,1,1,0,NA,0,0,0,0,0,0,0,0,1,0
2006,keeping house,66,no,iap,11,pacific,1,3,0,$20000 - 24999,pacific,every week,pretty happy,NA,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2006,working fulltime,58,yes,iap,16,e. sou. central,0,0,0,$25000 or more,pacific,once a year,pretty happy,yes,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NA
2006,working fulltime,28,NA,NA,14,pacific,0,0,0,$25000 or more,pacific,never,pretty happy,yes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
2006,working fulltime,51,NA,iap,16,pacific,0,0,0,$25000 or more,pacific,never,pretty happy,yes,NA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2006,working parttime,51,no,iap,13,pacific,2,0,0,$25000 or more,pacific,every week,very happy,NA,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0
2006,temp not working,37,no,iap,10,pacific,0,0,1,$25000 or more,pacific,sevrl times a yr,pretty happy,yes,NA,0,1,0,NA,0,0,NA,1,0,0,0,0,0,0,0,1,1
2006,retired,36,no,NA,12,pacific,0,0,0,$25000 or more,pacific,never,pretty happy,NA,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2006,retired,36,NA,NA,12,pacific,0,0,0,$25000 or more,pacific,once a year,very happy,iap,NA,1,1,0,NA,0,0,NA,0,0,0,0,0,0,0,0,1,1
2006,retired,33,NA,iap,18,mountain,0,0,0,$25000 or more,pacific,lt once a year,very happy,NA,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2006,retired,51,no,iap,17,pacific,0,0,0,$25000 or more,pacific,every week,very happy,iap,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
2006,retired,64,yes,iap,17,pacific,0,0,0,$25000 or more,pacific,never,not too happy,yes,NA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2006,"unempl, laid off",48,NA,iap,13,pacific,0,0,0,$25000 or more,pacific,every week,not too happy,iap,NA,0,1,0,NA,1,0,NA,0,0,0,0,0,0,0,0,1,1
2006,working fulltime,66,NA,NA,16,foreign,0,0,0,$25000 or more,pacific,sevrl times a yr,pretty happy,NA,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2006,working parttime,47,NA,NA,18,pacific,0,0,0,$25000 or more,pacific,never,not too happy,yes,NA,0,1,0,0,1,0,NA,0,0,0,0,0,0,0,0,1,1
2006,retired,52,no,iap,16,foreign,0,0,0,$25000 or more,pacific,never,pretty happy,yes,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,NA
2006,school,46,NA,NA,13,pacific,0,0,0,$25000 or more,pacific,2-3x a month,pretty happy,NA,1,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,1,1
2006,working fulltime,59,no,iap,20,foreign,0,0,0,$25000 or more,pacific,lt once a year,very happy,iap,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
2006,working fulltime,44,no,iap,12,pacific,2,0,0,$25000 or more,pacific,lt once a year,pretty happy,yes,1,0,1,0,0,0,0,NA,0,0,0,0,0,0,0,0,1,NA
2006,working fulltime,63,NA,NA,16,pacific,0,0,0,$25000 or more,pacific,never,very happy,iap,NA,1,1,0,NA,1,0,0,0,0,0,0,0,0,0,0,1,0
2006,working fulltime,49,no,iap,20,foreign,0,0,0,$25000 or more,pacific,once a year,pretty happy,NA,1,0,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,1
2006,other,NA,no,iap,12,pacific,0,0,0,$10000 - 14999,pacific,never,pretty happy,iap,5,0,0,1,NA,1,1,0,0,0,0,0,0,0,0,0,1,NA
2006,working parttime,44,yes,iap,18,foreign,1,0,0,$25000 or more,pacific,never,very happy,iap,1,1,1,0,NA,0,0,NA,0,0,0,0,0,0,0,0,1,NA
2006,working fulltime,74,NA,NA,12,south atlantic,0,0,0,$25000 or more,pacific,once a year,pretty happy,NA,1,0,1,0,NA,0,0,NA,0,0,0,0,0,0,0,0,1,0
2006,working fulltime,60,NA,NA,16,pacific,0,0,0,$25000 or more,pacific,never,pretty happy,iap,1,0,1,0,NA,0,0,NA,0,0,0,0,0,0,0,0,1,NA
2006,retired,61,no,NA,13,pacific,0,0,0,$20000 - 24999,pacific,nrly every week,not too happy,yes,NA,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2006,working fulltime,60,yes,iap,16,pacific,0,0,0,$25000 or more,pacific,never,pretty happy,yes,NA,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
2006,working fulltime,69,no,iap,18,pacific,0,0,2,$25000 or more,pacific,more thn once wk,very happy,iap,2,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,NA
2006,working fulltime,64,no,iap,18,e. nor. central,0,0,0,$25000 or more,pacific,lt once a year,very happy,iap,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
2006,retired,65,no,iap,12,pacific,0,0,0,$25000 or more,pacific,never,not too happy,yes,NA,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,1,0
2006,working fulltime,51,NA,NA,17,pacific,0,0,0,$25000 or more,pacific,sevrl times a yr,pretty happy,NA,1,0,1,0,1,0,0,NA,1,0,0,0,0,0,0,0,1,0
2006,keeping house,59,no,iap,16,pacific,0,2,0,$25000 or more,pacific,once a year,very happy,iap,NA,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0
2006,working fulltime,60,yes,iap,14,mountain,0,0,0,$25000 or more,pacific,once a year,very happy,NA,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2006,keeping house,32,no,iap,11,pacific,1,1,0,$10000 - 14999,pacific,never,pretty happy,NA,6,0,1,0,NA,1,0,NA,0,0,0,0,0,0,0,0,1,0
2006,working fulltime,47,NA,iap,13,pacific,0,0,2,$25000 or more,pacific,once a year,pretty happy,iap,1,0,1,0,0,1,0,NA,0,0,0,0,0,0,0,0,1,NA
2006,working fulltime,42,no,iap,14,e. sou. central,0,1,1,NA,pacific,nrly every week,pretty happy,NA,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,NA
2006,keeping house,35,no,iap,0,foreign,0,0,1,NA,pacific,2-3x a month,pretty happy,iap,1,0,0,0,NA,1,0,NA,1,0,0,0,0,0,0,0,1,NA
2006,working fulltime,44,no,iap,17,pacific,0,0,1,$25000 or more,pacific,once a month,very happy,yes,NA,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
2006,working fulltime,51,no,iap,17,new england,0,0,0,$25000 or more,pacific,sevrl times a yr,very happy,NA,2,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1
2006,other,49,NA,iap,14,pacific,0,0,0,$10000 - 14999,pacific,once a year,very happy,NA,5,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1
2006,school,NA,NA,NA,17,pacific,0,0,0,$5000 to 5999,pacific,sevrl times a yr,very happy,iap,6,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,NA
2006,school,NA,NA,NA,12,pacific,0,0,0,lt $1000,pacific,never,not too happy,iap,NA,0,1,0,NA,1,0,NA,0,0,0,0,0,0,0,0,1,1
2006,school,40,NA,NA,14,pacific,0,0,0,$1000 to 2999,pacific,once a year,very happy,iap,NA,1,1,0,0,0,0,NA,0,0,0,0,0,0,0,0,1,1
2006,working fulltime,73,no,iap,16,foreign,0,0,1,$25000 or more,pacific,never,very happy,NA,2,1,1,0,NA,0,0,NA,0,0,0,0,0,0,0,0,1,1
2006,working fulltime,46,NA,iap,14,pacific,2,0,0,$25000 or more,pacific,nrly every week,pretty happy,NA,6,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0
2006,working fulltime,NA,NA,iap,15,pacific,0,0,0,NA,pacific,never,not too happy,NA,2,0,NA,1,NA,0,0,NA,0,0,0,0,0,0,0,0,1,0
2006,working fulltime,40,yes,iap,14,e. nor. central,0,0,0,$25000 or more,pacific,lt once a year,pretty happy,iap,NA,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0
2006,working parttime,39,no,iap,9,foreign,0,0,0,lt $1000,pacific,once a month,not too happy,iap,4,0,1,0,NA,0,0,NA,1,0,0,0,0,0,0,0,1,NA
2006,working fulltime,59,NA,NA,16,pacific,0,0,0,$25000 or more,pacific,never,pretty happy,iap,1,0,1,0,1,0,0,NA,0,0,0,0,0,0,0,0,1,NA
2006,"unempl, laid off",51,NA,iap,15,pacific,0,0,0,$25000 or more,pacific,sevrl times a yr,pretty happy,NA,4,0,1,1,0,0,0,NA,1,0,0,0,0,0,0,0,1,1
2006,"unempl, laid off",51,NA,NA,12,foreign,1,0,0,$5000 to 5999,pacific,nrly every week,very happy,iap,1,1,0,0,NA,1,0,NA,0,1,0,0,0,0,0,0,1,NA
2006,working fulltime,47,no,iap,14,pacific,0,0,3,$25000 or more,pacific,every week,very happy,NA,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2006,other,64,no,NA,16,foreign,0,1,1,NA,pacific,more thn once wk,pretty happy,iap,0,0,1,0,NA,1,0,NA,0,1,0,0,0,0,0,0,1,NA
2006,working fulltime,51,NA,iap,11,pacific,0,0,1,$10000 - 14999,pacific,never,very happy,iap,3,1,0,0,NA,1,0,NA,0,0,0,0,0,0,0,0,1,NA
2006,keeping house,42,NA,NA,11,pacific,0,0,0,$1000 to 2999,pacific,every week,pretty happy,NA,8,0,1,1,NA,1,1,NA,0,0,0,0,0,0,0,0,1,1
2006,other,27,no,iap,12,pacific,0,0,0,$10000 - 14999,pacific,never,pretty happy,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2006,working parttime,29,no,iap,12,pacific,0,2,1,$25000 or more,pacific,every week,pretty happy,iap,NA,0,0,0,NA,1,0,NA,0,0,0,0,0,0,0,0,1,0
2006,working fulltime,34,NA,iap,12,pacific,0,0,0,$25000 or more,pacific,never,pretty happy,iap,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,NA
2006,working parttime,30,no,iap,12,pacific,0,0,0,$25000 or more,pacific,sevrl times a yr,pretty happy,NA,5,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1
2006,working fulltime,50,NA,NA,13,pacific,0,0,0,$25000 or more,pacific,never,pretty happy,yes,4,0,1,0,NA,0,0,NA,0,0,0,0,0,0,0,0,1,NA
2006,working fulltime,42,yes,iap,12,mountain,0,0,0,$25000 or more,pacific,every week,pretty happy,NA,2,0,1,0,NA,0,0,NA,0,0,0,0,0,0,0,0,1,0
2006,working fulltime,49,NA,NA,14,pacific,0,0,0,$25000 or more,pacific,never,pretty happy,iap,NA,0,0,0,0,1,0,NA,0,0,0,0,0,0,0,0,1,0
2006,keeping house,59,yes,iap,12,pacific,0,0,1,$25000 or more,pacific,once a month,very happy,yes,NA,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
2006,retired,44,no,NA,12,pacific,0,0,0,$25000 or more,pacific,never,very happy,yes,NA,1,1,0,NA,0,0,NA,0,0,0,0,0,0,0,0,1,0
2006,working fulltime,65,yes,iap,17,pacific,0,0,0,$25000 or more,pacific,never,pretty happy,NA,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2006,working fulltime,51,yes,iap,16,pacific,0,0,0,$25000 or more,pacific,more thn once wk,very happy,yes,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,NA
2006,working fulltime,41,no,iap,9,south atlantic,0,0,0,$25000 or more,pacific,once a year,very happy,yes,NA,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2006,working fulltime,54,NA,iap,13,pacific,0,0,0,$25000 or more,pacific,more thn once wk,pretty happy,NA,4,0,1,0,NA,0,0,NA,0,1,0,0,0,0,0,0,1,0
2006,working fulltime,52,NA,NA,19,pacific,0,0,0,$25000 or more,pacific,lt once a year,not too happy,iap,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2006,other,69,NA,yes,18,w. sou. central,0,0,0,$25000 or more,pacific,never,not too happy,iap,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2006,working fulltime,42,NA,iap,15,pacific,0,0,2,$25000 or more,pacific,lt once a year,pretty happy,iap,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2006,working fulltime,47,NA,NA,16,pacific,0,0,0,$20000 - 24999,pacific,never,not too happy,NA,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2006,other,66,NA,NA,18,new england,0,0,0,$25000 or more,pacific,never,not too happy,NA,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2006,working fulltime,44,NA,NA,13,mountain,0,0,0,$25000 or more,pacific,never,very happy,iap,NA,1,1,0,0,0,0,NA,0,0,0,0,0,0,0,0,1,1
2006,working fulltime,54,no,iap,18,middle atlantic,0,0,1,NA,middle atlantic,once a month,not too happy,iap,NA,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1
2006,"unempl, laid off",60,NA,NA,14,middle atlantic,0,0,0,$25000 or more,middle atlantic,once a month,not too happy,iap,8,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,NA
2006,"unempl, laid off",49,NA,iap,15,middle atlantic,0,0,0,NA,middle atlantic,never,not too happy,iap,6,0,1,1,NA,0,0,NA,0,0,0,0,0,0,0,0,1,NA
2006,working parttime,61,NA,NA,14,middle atlantic,0,0,0,$25000 or more,middle atlantic,sevrl times a yr,pretty happy,yes,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2006,other,24,yes,iap,12,middle atlantic,0,1,0,$25000 or more,middle atlantic,more thn once wk,very happy,NA,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2006,working fulltime,34,NA,NA,16,middle atlantic,0,0,0,NA,middle atlantic,2-3x a month,pretty happy,NA,5,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1
2006,working fulltime,42,yes,iap,14,middle atlantic,0,0,1,$25000 or more,middle atlantic,more thn once wk,very happy,iap,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,NA
2006,"unempl, laid off",47,NA,NA,13,middle atlantic,0,0,0,$25000 or more,middle atlantic,2-3x a month,not too happy,iap,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,NA
2006,working fulltime,39,no,iap,16,middle atlantic,0,1,1,$25000 or more,middle atlantic,sevrl times a yr,pretty happy,NA,5,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2006,working fulltime,45,no,iap,15,middle atlantic,0,0,0,$25000 or more,middle atlantic,nrly every week,very happy,iap,3,1,1,1,NA,0,0,NA,0,1,0,0,0,0,0,0,1,NA
2006,working fulltime,52,NA,iap,18,middle atlantic,0,1,1,$25000 or more,middle atlantic,more thn once wk,very happy,NA,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0
2006,working fulltime,44,NA,NA,10,middle atlantic,0,0,0,$25000 or more,south atlantic,never,pretty happy,yes,NA,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2006,school,NA,NA,NA,15,south atlantic,0,0,0,$25000 or more,south atlantic,once a year,pretty happy,yes,NA,0,1,0,1,1,0,NA,0,0,0,0,0,0,0,0,1,1
2006,working fulltime,29,yes,iap,14,south atlantic,0,0,0,$25000 or more,south atlantic,never,pretty happy,iap,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
2006,keeping house,35,NA,NA,16,foreign,0,0,2,$25000 or more,south atlantic,every week,very happy,iap,0,1,1,0,NA,1,0,NA,0,0,0,0,0,0,0,0,1,NA
2006,retired,30,yes,iap,11,south atlantic,0,0,0,$25000 or more,middle atlantic,more thn once wk,very happy,iap,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,NA
2006,retired,49,no,iap,14,new england,0,0,0,$25000 or more,middle atlantic,every week,very happy,NA,5,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2006,working fulltime,46,no,iap,16,middle atlantic,0,0,1,$25000 or more,middle atlantic,once a year,very happy,NA,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2006,working fulltime,24,NA,iap,12,middle atlantic,0,0,0,$10000 - 14999,middle atlantic,once a year,not too happy,iap,NA,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
2006,working fulltime,31,yes,iap,12,south atlantic,0,1,0,$25000 or more,middle atlantic,2-3x a month,pretty happy,NA,3,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0
2006,working fulltime,32,no,iap,14,middle atlantic,1,0,1,$25000 or more,middle atlantic,once a year,pretty happy,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2006,working fulltime,51,no,iap,12,middle atlantic,1,1,0,$25000 or more,middle atlantic,never,very happy,NA,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
